participant_id	run_name	cond1	acc1	rt1	cond2	acc2	rt2	cond3	acc3	rt3	cond4	acc4	rt4	task
sub-1213	sub-1213_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1792.167	PicN	0.833	2011.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1219	sub-1219_ses-1_task-LocalSem_acq-D2S0901_run-1_events.tsv	PicY	0.583	1204.167	PicN	0.9	1673.667	NA	NA	NA	NA	NA	NA	LocalSem
sub-1219	sub-1219_ses-1_task-LocalSem_acq-D2S1001_run-2_events.tsv	PicY	0.636	1366.833	PicN	0.8	1710.25	NA	NA	NA	NA	NA	NA	LocalSem
sub-1219	sub-1219_ses-1_task-LocalSem_acq-D2S1101_run-1_events.tsv	PicY	0.455	1636.25	PicN	0.636	1497.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1220	sub-1220_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	1653.25	PicN	0.833	1635.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1220	sub-1220_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1230.583	PicN	0.667	1857.75	NA	NA	NA	NA	NA	NA	LocalSem
sub-1223	sub-1223_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	1804	PicN	1	2025.667	NA	NA	NA	NA	NA	NA	LocalSem
sub-1223	sub-1223_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.75	1992.083	PicN	1	2114	NA	NA	NA	NA	NA	NA	LocalSem
sub-1225	sub-1225_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.75	1436	PicN	1	1207	NA	NA	NA	NA	NA	NA	LocalSem
sub-1225	sub-1225_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1191.083	PicN	0.917	1265.25	NA	NA	NA	NA	NA	NA	LocalSem
sub-1229	sub-1229_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	1	1465.167	PicN	0.818	1823.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1229	sub-1229_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1718.5	PicN	0.833	1747.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1231	sub-1231_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.9	1773	PicN	0.7	1797.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1231	sub-1231_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1037.417	PicN	0.818	2217.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1240	sub-1240_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.75	1851.083	PicN	0.917	1639.25	NA	NA	NA	NA	NA	NA	LocalSem
sub-1240	sub-1240_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1605.083	PicN	1	1738.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1246	sub-1246_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	1571.333	PicN	1	1776.917	NA	NA	NA	NA	NA	NA	LocalSem
sub-1246	sub-1246_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.75	1478.917	PicN	1	1839.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1247	sub-1247_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	2351.167	PicN	0.917	1962.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1247	sub-1247_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.833	1793.083	PicN	0.833	2049.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1248	sub-1248_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	1511.417	PicN	0.917	1424.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1248	sub-1248_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.833	1640.417	PicN	1	1499.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1250	sub-1250_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.667	2299	PicN	1	2037.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1250	sub-1250_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.583	2489.667	PicN	1	2225.083	NA	NA	NA	NA	NA	NA	LocalSem
sub-1251	sub-1251_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.364	1943.583	PicN	1	1409.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1251	sub-1251_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.5	1941.25	PicN	1	1425.667	NA	NA	NA	NA	NA	NA	LocalSem
sub-1252	sub-1252_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.75	1758.333	PicN	0.917	1517.667	NA	NA	NA	NA	NA	NA	LocalSem
sub-1252	sub-1252_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1516.5	PicN	0.917	1593.25	NA	NA	NA	NA	NA	NA	LocalSem
sub-1255	sub-1255_ses-1_task-LocalSem_acq-D1S1001_run-1_events.tsv	PicY	0.833	1590.25	PicN	0.833	1591.75	NA	NA	NA	NA	NA	NA	LocalSem
sub-1257	sub-1257_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	1	3306.833	PicN	0.7	2135.25	NA	NA	NA	NA	NA	NA	LocalSem
sub-1257	sub-1257_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.9	2237.5	PicN	0.875	2443.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1265	sub-1265_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.818	1953.667	PicN	0.909	2759.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1265	sub-1265_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1737.583	PicN	0.909	2300	NA	NA	NA	NA	NA	NA	LocalSem
sub-1268	sub-1268_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.583	1949	PicN	0.909	2041.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1268	sub-1268_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.833	1668.833	PicN	0.818	2494.333	NA	NA	NA	NA	NA	NA	LocalSem
sub-1269	sub-1269_ses-1_task-LocalSem_acq-D2S0901_run-1_events.tsv	PicY	1	1613.583	PicN	0.917	1578.583	NA	NA	NA	NA	NA	NA	LocalSem
sub-1269	sub-1269_ses-1_task-LocalSem_acq-D2S1001_run-2_events.tsv	PicY	1	1538	PicN	1	1662.75	NA	NA	NA	NA	NA	NA	LocalSem
sub-1276	sub-1276_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.273	1987.083	PicN	0.75	1276.583	NA	NA	NA	NA	NA	NA	LocalSem
sub-1276	sub-1276_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.667	1587.917	PicN	0.818	1214.909	NA	NA	NA	NA	NA	NA	LocalSem
sub-1277	sub-1277_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.917	1555.917	PicN	0.833	1504.667	NA	NA	NA	NA	NA	NA	LocalSem
sub-1277	sub-1277_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1709.75	PicN	0.917	1553.083	NA	NA	NA	NA	NA	NA	LocalSem
sub-1278	sub-1278_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.818	2014.417	PicN	1	1927.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1278	sub-1278_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1678.917	PicN	1	1537.667	NA	NA	NA	NA	NA	NA	LocalSem
sub-1283	sub-1283_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.75	1714.75	PicN	0.917	1609.25	NA	NA	NA	NA	NA	NA	LocalSem
sub-1283	sub-1283_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.833	1372.333	PicN	0.917	1362.083	NA	NA	NA	NA	NA	NA	LocalSem
sub-1284	sub-1284_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	1465.917	PicN	0.917	1375	NA	NA	NA	NA	NA	NA	LocalSem
sub-1285	sub-1285_ses-1_task-LocalSem_acq-D1S0701_run-1_events.tsv	PicY	0.75	3053.75	PicN	1	3633.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1285	sub-1285_ses-1_task-LocalSem_acq-D1S0801_run-1_events.tsv	PicY	1	2757.417	PicN	0.75	3109.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1285	sub-1285_ses-1_task-LocalSem_acq-D2S0901_run-1_events.tsv	PicY	0.583	1492.583	PicN	0.917	1601.083	NA	NA	NA	NA	NA	NA	LocalSem
sub-1285	sub-1285_ses-1_task-LocalSem_acq-D2S1301_run-2_events.tsv	PicY	1	1528.583	PicN	1	1525.917	NA	NA	NA	NA	NA	NA	LocalSem
sub-1287	sub-1287_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	1	3483.75	PicN	NA	4003.667	NA	NA	NA	NA	NA	NA	LocalSem
sub-1287	sub-1287_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	1	1038	PicN	0.917	1334.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1287	sub-1287_ses-1_task-LocalSem_acq-D2S0801_run-1_events.tsv	PicY	1	1166.667	PicN	0.917	1463.917	NA	NA	NA	NA	NA	NA	LocalSem
sub-1288	sub-1288_ses-1_task-LocalSem_acq-D1S0501_run-1_events.tsv	PicY	0.75	1545.167	PicN	0.917	1583.917	NA	NA	NA	NA	NA	NA	LocalSem
sub-1288	sub-1288_ses-1_task-LocalSem_acq-D1S0801_run-2_events.tsv	PicY	0.75	1781.833	PicN	0.917	1657.833	NA	NA	NA	NA	NA	NA	LocalSem
sub-1289	sub-1289_ses-1_task-LocalSem_acq-D2S0801_run-1_events.tsv	PicY	0.917	1966.667	PicN	1	1778.167	NA	NA	NA	NA	NA	NA	LocalSem
sub-1289	sub-1289_ses-1_task-LocalSem_acq-D2S0901_run-2_events.tsv	PicY	0.917	1863.167	PicN	1	1937.5	NA	NA	NA	NA	NA	NA	LocalSem
sub-1290	sub-1290_ses-1_task-LocalSem_acq-D2S0801_run-1_events.tsv	PicY	0.917	2113.833	PicN	1	2311.583	NA	NA	NA	NA	NA	NA	LocalSem
sub-1290	sub-1290_ses-1_task-LocalSem_acq-D2S0901_run-2_events.tsv	PicY	1	2121.5	PicN	1	2291.583	NA	NA	NA	NA	NA	NA	LocalSem
sub-1291	sub-1291_ses-1_task-LocalSem_acq-D1S0901_run-1_events.tsv	PicY	0.833	1486.167	PicN	1	1542.417	NA	NA	NA	NA	NA	NA	LocalSem
sub-1291	sub-1291_ses-1_task-LocalSem_acq-D1S1001_run-2_events.tsv	PicY	0.917	1421.25	PicN	1	1031.917	NA	NA	NA	NA	NA	NA	LocalSem
sub-1002	sub-1002_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2309.167	Offset	0.833	2247.667	Diff	0.917	2072.5	NA	NA	NA	LocalSR0
sub-1002	sub-1002_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1861.667	Offset	0.833	2351.667	Diff	0.833	1946.333	NA	NA	NA	LocalSR0
sub-1076	sub-1076_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	1694	Offset	0.667	1751.5	Diff	1	1866	NA	NA	NA	LocalSR0
sub-1076	sub-1076_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1807.333	Offset	0.833	1723.833	Diff	1	1871	NA	NA	NA	LocalSR0
sub-1076	sub-1076_ses-1_task-LocalSR0_acq-D2S0701_run-2_events.tsv	Onset	0.833	1745.333	Offset	1	1749.833	Diff	0.917	1697.833	NA	NA	NA	LocalSR0
sub-1077	sub-1077_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2111.5	Offset	0.5	2195.5	Diff	0.917	2064.083	NA	NA	NA	LocalSR0
sub-1077	sub-1077_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	2019	Offset	0.667	1954	Diff	0.833	1974.333	NA	NA	NA	LocalSR0
sub-1078	sub-1078_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.833	1930.833	Offset	0.5	2239	Diff	0.833	2129.583	NA	NA	NA	LocalSR0
sub-1078	sub-1078_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	2017.667	Offset	0.5	2041.833	Diff	0.917	2224.833	NA	NA	NA	LocalSR0
sub-1079	sub-1079_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.833	1623.5	Offset	0.5	1659.833	Diff	0.917	1776.917	NA	NA	NA	LocalSR0
sub-1079	sub-1079_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1623.333	Offset	0.5	1639.667	Diff	0.818	1814.583	NA	NA	NA	LocalSR0
sub-1080	sub-1080_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	1911.667	Offset	0.833	1843.167	Diff	0.917	1801.583	NA	NA	NA	LocalSR0
sub-1080	sub-1080_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1685.167	Offset	0.833	1603	Diff	1	1636.417	NA	NA	NA	LocalSR0
sub-1081	sub-1081_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2083.5	Offset	0.667	1827.333	Diff	0.917	2422.917	NA	NA	NA	LocalSR0
sub-1081	sub-1081_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1902	Offset	0.667	2014.5	Diff	0.833	1969.667	NA	NA	NA	LocalSR0
sub-1082	sub-1082_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.5	2054.667	Offset	0.167	2314.333	Diff	0.917	1992.333	NA	NA	NA	LocalSR0
sub-1082	sub-1082_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.5	2521.167	Offset	0.5	2305.667	Diff	0.917	2010.25	NA	NA	NA	LocalSR0
sub-1083	sub-1083_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2208.667	Offset	0.833	2643.167	Diff	0.833	2017.583	NA	NA	NA	LocalSR0
sub-1083	sub-1083_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	2285.667	Offset	0.833	2009.833	Diff	1	1784.5	NA	NA	NA	LocalSR0
sub-1084	sub-1084_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	1970.333	Offset	0.833	1812	Diff	1	1928.667	NA	NA	NA	LocalSR0
sub-1084	sub-1084_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1501	Offset	0.8	2226.167	Diff	1	1673.167	NA	NA	NA	LocalSR0
sub-1086	sub-1086_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2616.833	Offset	1	2505.333	Diff	1	2134.667	NA	NA	NA	LocalSR0
sub-1086	sub-1086_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	2242.667	Offset	1	2088.5	Diff	1	2185.083	NA	NA	NA	LocalSR0
sub-1089	sub-1089_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	1817.833	Offset	1	1877.833	Diff	0.833	2181	NA	NA	NA	LocalSR0
sub-1089	sub-1089_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1915.667	Offset	1	1832	Diff	0.5	2001.5	NA	NA	NA	LocalSR0
sub-1090	sub-1090_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	1747.667	Offset	0	1765.333	Diff	1	1907.667	NA	NA	NA	LocalSR0
sub-1090	sub-1090_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1898.833	Offset	0.167	1924.833	Diff	1	1777.167	NA	NA	NA	LocalSR0
sub-1091	sub-1091_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.8	2532.5	Offset	0.667	2102.167	Diff	1	2137.333	NA	NA	NA	LocalSR0
sub-1091	sub-1091_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	1957.5	Offset	0.667	2014.833	Diff	0.909	2364.75	NA	NA	NA	LocalSR0
sub-1091	sub-1091_ses-1_task-LocalSR0_acq-D2S0701_run-2_events.tsv	Onset	1	2024.833	Offset	0.333	1681.667	Diff	1	1604.917	NA	NA	NA	LocalSR0
sub-1101	sub-1101_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	1932.333	Offset	0.833	1915.833	Diff	0.917	2056.75	NA	NA	NA	LocalSR0
sub-1101	sub-1101_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1927.333	Offset	1	1855.833	Diff	0.917	1925.583	NA	NA	NA	LocalSR0
sub-1102	sub-1102_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2416	Offset	0.5	2242.333	Diff	0.833	2176.333	NA	NA	NA	LocalSR0
sub-1102	sub-1102_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	2166.5	Offset	0.833	2234.5	Diff	0.833	2441.75	NA	NA	NA	LocalSR0
sub-1103	sub-1103_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	1783.5	Offset	0.667	1753.167	Diff	0.833	1847	NA	NA	NA	LocalSR0
sub-1103	sub-1103_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1852.667	Offset	0.833	1753.333	Diff	0.75	1802.333	NA	NA	NA	LocalSR0
sub-1105	sub-1105_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2706.333	Offset	0.667	2274	Diff	0.75	2582.5	NA	NA	NA	LocalSR0
sub-1105	sub-1105_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.667	2373.833	Offset	0.667	2274	Diff	0.833	2646.583	NA	NA	NA	LocalSR0
sub-1107	sub-1107_ses-1_task-LocalSR0_acq-D2S0401_run-1_events.tsv	Onset	1	2326.667	Offset	1	2036.667	Diff	1	2042.833	NA	NA	NA	LocalSR0
sub-1107	sub-1107_ses-1_task-LocalSR0_acq-D2S0501_run-2_events.tsv	Onset	0.833	2598.833	Offset	1	2112.333	Diff	0.833	2208.167	NA	NA	NA	LocalSR0
sub-1110	sub-1110_ses-1_task-LocalSR0_acq-D1S0601_run-1_events.tsv	Onset	0.667	2091.667	Offset	1	2020	Diff	0.917	2208.75	NA	NA	NA	LocalSR0
sub-1110	sub-1110_ses-1_task-LocalSR0_acq-D1S0901_run-2_events.tsv	Onset	0.833	1768.667	Offset	1	1787.5	Diff	0.833	1788.833	NA	NA	NA	LocalSR0
sub-1111	sub-1111_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2005.167	Offset	0.667	2151.667	Diff	0.75	2147.083	NA	NA	NA	LocalSR0
sub-1111	sub-1111_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	2208.333	Offset	0.667	2622	Diff	0.917	2177.167	NA	NA	NA	LocalSR0
sub-1116	sub-1116_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	1927.5	Offset	0.833	2110.333	Diff	0.917	2219.333	NA	NA	NA	LocalSR0
sub-1116	sub-1116_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1949	Offset	1	2054.667	Diff	0.75	2178.833	NA	NA	NA	LocalSR0
sub-1117	sub-1117_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.5	2652.167	Offset	0.667	2521.333	Diff	0.833	2265.583	NA	NA	NA	LocalSR0
sub-1117	sub-1117_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	2438.167	Offset	0.5	2038.833	Diff	0.833	2257	NA	NA	NA	LocalSR0
sub-1118	sub-1118_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	2259.833	Offset	0.667	2005	Diff	0.917	2288.5	NA	NA	NA	LocalSR0
sub-1118	sub-1118_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	2124.5	Offset	1	2259.667	Diff	0.833	2164.917	NA	NA	NA	LocalSR0
sub-1119	sub-1119_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	2014	Offset	1	1599	Diff	0.417	1740.417	NA	NA	NA	LocalSR0
sub-1119	sub-1119_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1728.333	Offset	0.833	1995.5	Diff	0.583	2153	NA	NA	NA	LocalSR0
sub-1122	sub-1122_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	2561.833	Offset	0.833	2171	Diff	0.818	2912.083	NA	NA	NA	LocalSR0
sub-1122	sub-1122_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	2171.833	Offset	0.833	2800.333	Diff	0.75	2512.667	NA	NA	NA	LocalSR0
sub-1129	sub-1129_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.833	2176	Offset	0.5	2414	Diff	1	2641.25	NA	NA	NA	LocalSR0
sub-1129	sub-1129_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.667	2445.5	Offset	0.333	2368.833	Diff	0.667	2752	NA	NA	NA	LocalSR0
sub-1130	sub-1130_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.833	2230.833	Offset	0.5	1829.167	Diff	0.667	2029.75	NA	NA	NA	LocalSR0
sub-1130	sub-1130_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	2348.333	Offset	0.5	2105.5	Diff	0.333	1805	NA	NA	NA	LocalSR0
sub-1131	sub-1131_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	2275.833	Offset	0.5	3405.167	Diff	0.9	3102.25	NA	NA	NA	LocalSR0
sub-1131	sub-1131_ses-1_task-LocalSR0_acq-D1S0901_run-2_events.tsv	Onset	0.6	3240.667	Offset	0.6	2727.5	Diff	0.917	2841.333	NA	NA	NA	LocalSR0
sub-1131	sub-1131_ses-1_task-LocalSR0_acq-D2S0401_run-2_events.tsv	Onset	0.6	2899.333	Offset	0.833	2331.333	Diff	1	2077.75	NA	NA	NA	LocalSR0
sub-1148	sub-1148_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.833	2334.833	Offset	0.667	2855.167	Diff	0.917	2433.5	NA	NA	NA	LocalSR0
sub-1148	sub-1148_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	2182	Offset	0.667	2544.667	Diff	1	2256.333	NA	NA	NA	LocalSR0
sub-1156	sub-1156_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2437.667	Offset	0.667	2059.833	Diff	1	2026.75	NA	NA	NA	LocalSR0
sub-1156	sub-1156_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	2059.833	Offset	0.667	1995.667	Diff	1	2093.417	NA	NA	NA	LocalSR0
sub-1160	sub-1160_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	1761	Offset	0.833	1971.5	Diff	0.917	1848.833	NA	NA	NA	LocalSR0
sub-1160	sub-1160_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1713.5	Offset	0.667	1785.833	Diff	1	1757.333	NA	NA	NA	LocalSR0
sub-1161	sub-1161_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	1976.333	Offset	0.5	1956.5	Diff	1	2019.667	NA	NA	NA	LocalSR0
sub-1161	sub-1161_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1821.167	Offset	0.667	1953.5	Diff	0.917	1828.583	NA	NA	NA	LocalSR0
sub-1169	sub-1169_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.5	2400	Offset	0.333	2478.833	Diff	0.833	2219.333	NA	NA	NA	LocalSR0
sub-1169	sub-1169_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	2121.167	Offset	0.667	2310.833	Diff	0.833	2619.333	NA	NA	NA	LocalSR0
sub-1178	sub-1178_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	2454.667	Offset	0.833	1878.833	Diff	0.917	2105.333	NA	NA	NA	LocalSR0
sub-1178	sub-1178_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	2123.167	Offset	1	1888.167	Diff	0.917	2243.167	NA	NA	NA	LocalSR0
sub-1180	sub-1180_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	2121.167	Offset	0.167	1879.667	Diff	1	1816.417	NA	NA	NA	LocalSR0
sub-1180	sub-1180_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	1943.833	Offset	0.333	1893.167	Diff	1	1701.833	NA	NA	NA	LocalSR0
sub-1181	sub-1181_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.833	1936.833	Offset	1	2121.333	Diff	0.727	2114.25	NA	NA	NA	LocalSR0
sub-1181	sub-1181_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.667	2081.667	Offset	0.8	2613.333	Diff	0.909	2378.083	NA	NA	NA	LocalSR0
sub-1184	sub-1184_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	2429	Offset	0.8	2438.167	Diff	0.909	2933.083	NA	NA	NA	LocalSR0
sub-1184	sub-1184_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	2644.5	Offset	0.333	2580	Diff	0.909	2713.417	NA	NA	NA	LocalSR0
sub-1185	sub-1185_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.833	1962.5	Offset	0.5	1883.667	Diff	0.667	1987.5	NA	NA	NA	LocalSR0
sub-1185	sub-1185_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1908	Offset	1	1782.833	Diff	0.917	2003.583	NA	NA	NA	LocalSR0
sub-1187	sub-1187_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	1	1670.167	Offset	0.667	1793.5	Diff	0.917	1761.75	NA	NA	NA	LocalSR0
sub-1187	sub-1187_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	1	1749.333	Offset	0.833	1693.833	Diff	1	1728.75	NA	NA	NA	LocalSR0
sub-1190	sub-1190_ses-1_task-LocalSR0_acq-D1S0501_run-1_events.tsv	Onset	0.667	2802.5	Offset	1	2619.167	Diff	0.667	2819.833	NA	NA	NA	LocalSR0
sub-1190	sub-1190_ses-1_task-LocalSR0_acq-D1S0801_run-2_events.tsv	Onset	0.833	2474	Offset	1	2574.5	Diff	0.833	2234.333	NA	NA	NA	LocalSR0
